"review_id";"title";"review_text";"rating";"review_date";"cleaned_text";"score_syuzhet";"score_afinn";"sentiment_category";"anger";"anticipation";"disgust";"fear";"joy";"sadness";"surprise";"trust";"negative";"positive"
"315";"A 5-star dream";"My partner and I visited Bali. Our private villa was a dream come true. A must-visit in Bali.";"4";"June 2024";"my partner and i visited bali our private villa was a dream come true a must visit in bali";"1,95";"3";"Positive";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2"
"316";"Unmatched luxury";"Absolutely stunning resort. Butler service exceeded our expectations. Can't wait to come back.";"5";"July 2025";"absolutely stunning resort butler service exceeded our expectations can t wait to come back";"1,30";"4";"Positive";"0";"1";"0";"0";"0";"0";"0";"1";"1";"1"
"317";"A 5-star dream";"We just returned from Bvlgari. The ocean view was perfect. Will definitely return.";"4";"February 2024";"we just returned from bvlgari the ocean view was perfect will definitely return";"0,75";"3";"Positive";"0";"1";"0";"0";"1";"0";"0";"1";"0";"1"
"318";"Best resort in Bali";"Our family stayed here. The ocean view was outstanding. Best trip ever.";"5";"April 2024";"our family stayed here the ocean view was outstanding best trip ever";"1,25";"8";"Positive";"0";"0";"0";"0";"1";"0";"1";"0";"1";"1"
"319";"Perfect getaway";"My partner and I visited Bali. The cliffside elevator was impeccable. Worth every penny.";"5";"June 2024";"my partner and i visited bali the cliffside elevator was impeccable worth every penny";"2,05";"2";"Positive";"0";"0";"0";"0";"0";"0";"0";"1";"0";"3"
"320";"Perfect getaway";"What a beautiful property! The resort architecture was simply magical. Worth every penny.";"5";"October 2025";"what a beautiful property the resort architecture was simply magical worth every penny";"2,25";"5";"Positive";"0";"1";"0";"0";"2";"0";"1";"1";"0";"3"
"321";"Breathtaking views";"My partner and I visited Bali. The ocean view was a dream come true. We felt like royalty.";"5";"December 2026";"my partner and i visited bali the ocean view was a dream come true we felt like royalty";"2,65";"5";"Positive";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2"
"322";"Needs improvement";"A mixed experience. the buggy service was disappointing. Expected more from a luxury brand.";"2";"December 2024";"a mixed experience the buggy service was disappointing expected more from a luxury brand";"-0,50";"0";"Negative";"0";"1";"0";"0";"1";"1";"0";"0";"1";"1"
"323";"Heaven on earth";"Absolutely stunning resort. The main pool was impeccable. Will definitely return.";"5";"February 2026";"absolutely stunning resort the main pool was impeccable will definitely return";"1,65";"4";"Positive";"0";"0";"0";"0";"0";"0";"0";"1";"0";"3"
"324";"Breathtaking views";"My partner and I visited Bali. The Italian restaurant was simply magical. Worth every penny.";"5";"July 2024";"my partner and i visited bali the italian restaurant was simply magical worth every penny";"2,30";"2";"Positive";"0";"1";"0";"0";"1";"0";"1";"0";"0";"3"
"325";"Average stay";"What a beautiful property! Balinese hospitality was good, but the wifi connection was quite expensive.";"3";"October 2024";"what a beautiful property balinese hospitality was good but the wifi connection was quite expensive";"2,25";"6";"Positive";"0";"1";"0";"0";"2";"0";"1";"1";"0";"3"
"326";"Exceptional service";"My partner and I visited Bali. The resort architecture was top notch. A must-visit in Bali.";"5";"December 2025";"my partner and i visited bali the resort architecture was top notch a must visit in bali";"1,20";"2";"Positive";"0";"1";"0";"0";"0";"0";"0";"2";"0";"3"
"327";"Beautiful paradise";"Our family stayed here. Our private villa exceeded our expectations. Truly an authentic experience.";"4";"February 2024";"our family stayed here our private villa exceeded our expectations truly an authentic experience";"0,90";"0";"Positive";"0";"0";"0";"0";"1";"0";"0";"1";"0";"1"
"328";"Perfect getaway";"We just returned from Bvlgari. Balinese hospitality was outstanding. Will definitely return.";"4";"April 2024";"we just returned from bvlgari balinese hospitality was outstanding will definitely return";"1,75";"5";"Positive";"0";"0";"0";"0";"1";"0";"0";"0";"1";"2"
"329";"Perfect getaway";"My partner and I visited Bali. The main pool was top notch. Will definitely return.";"4";"March 2025";"my partner and i visited bali the main pool was top notch will definitely return";"1,20";"2";"Positive";"0";"1";"0";"0";"0";"0";"0";"1";"0";"4"
"330";"A let down";"Not quite what we hoped. the buggy service was quite expensive. Would not recommend.";"2";"April 2026";"not quite what we hoped the buggy service was quite expensive would not recommend";"0,25";"2";"Positive";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1"
"331";"Best resort in Bali";"What a beautiful property! The Italian restaurant was impeccable. Will definitely return.";"5";"February 2026";"what a beautiful property the italian restaurant was impeccable will definitely return";"1,25";"3";"Positive";"0";"0";"0";"0";"1";"0";"0";"1";"0";"2"
"332";"Breathtaking views";"Our family stayed here. The resort architecture was incredible 😍! Highly recommended!";"4";"January 2024";"our family stayed here the resort architecture was incredible highly recommended";"1,00";"2";"Positive";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0"
"333";"Heaven on earth";"Absolutely stunning resort. The spa treatment was outstanding. Best trip ever.";"4";"June 2025";"absolutely stunning resort the spa treatment was outstanding best trip ever";"2,15";"12";"Positive";"0";"1";"0";"0";"2";"0";"2";"1";"1";"2"
"334";"Incredible experience";"Absolutely stunning resort. Our private villa exceeded our expectations. Best trip ever.";"5";"April 2025";"absolutely stunning resort our private villa exceeded our expectations best trip ever";"1,65";"7";"Positive";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0"
"335";"Breathtaking views";"We just returned from Bvlgari. The spa treatment exceeded our expectations. A must-visit in Bali.";"5";"June 2025";"we just returned from bvlgari the spa treatment exceeded our expectations a must visit in bali";"0,95";"0";"Positive";"0";"1";"0";"0";"1";"0";"1";"1";"0";"2"
"336";"Exceptional service";"What a beautiful property! Breakfast spread was perfect. Worth every penny.";"5";"August 2025";"what a beautiful property breakfast spread was perfect worth every penny";"2,85";"8";"Positive";"0";"1";"0";"0";"2";"0";"0";"1";"0";"4"
"337";"Heaven on earth";"Absolutely stunning resort. The resort architecture was absolutely breathtaking! Will definitely return.";"5";"February 2024";"absolutely stunning resort the resort architecture was absolutely breathtaking will definitely return";"1,25";"9";"Positive";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0"
"338";"Breathtaking views";"We just returned from Bvlgari. The main pool was perfect. Worth every penny.";"4";"April 2025";"we just returned from bvlgari the main pool was perfect worth every penny";"1,90";"5";"Positive";"0";"1";"0";"0";"1";"0";"0";"1";"0";"4"
"339";"Heaven on earth";"My partner and I visited Bali. Balinese hospitality was stunning. Best trip ever.";"5";"December 2026";"my partner and i visited bali balinese hospitality was stunning best trip ever";"3,05";"7";"Positive";"0";"0";"0";"0";"0";"0";"1";"0";"0";"2"
"340";"Unmatched luxury";"What a beautiful property! Breakfast spread was outstanding. We felt like royalty.";"4";"December 2026";"what a beautiful property breakfast spread was outstanding we felt like royalty";"3,20";"10";"Positive";"0";"0";"0";"0";"2";"0";"0";"0";"1";"4"
"341";"Perfect getaway";"Our family stayed here. The Italian restaurant was a dream come true. Can't wait to come back.";"5";"April 2026";"our family stayed here the italian restaurant was a dream come true can t wait to come back";"0,50";"3";"Positive";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0"
"342";"A 5-star dream";"What a beautiful property! Our private villa was impeccable. Best trip ever.";"5";"February 2025";"what a beautiful property our private villa was impeccable best trip ever";"1,75";"6";"Positive";"0";"0";"0";"0";"1";"0";"1";"1";"0";"2"
"343";"Amazing stay";"My partner and I visited Bali. The cliffside elevator was a dream come true. Will definitely return.";"5";"August 2024";"my partner and i visited bali the cliffside elevator was a dream come true will definitely return";"1,55";"3";"Positive";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1"
"344";"Amazing stay";"What a beautiful property! The ocean view was impeccable. We felt like royalty.";"4";"May 2024";"what a beautiful property the ocean view was impeccable we felt like royalty";"2,35";"5";"Positive";"0";"0";"0";"0";"1";"0";"0";"1";"0";"3"
"345";"Overpriced";"Beautiful location, however the staff coordination took too long. They need to fix this.";"2";"October 2025";"beautiful location however the staff coordination took too long they need to fix this";"1,15";"3";"Positive";"0";"1";"0";"0";"1";"0";"0";"0";"0";"1"
"346";"Could be better";"We had high expectations. the food quality was quite expensive. Ruined the vibe.";"1";"March 2026";"we had high expectations the food quality was quite expensive ruined the vibe";"-0,60";"0";"Negative";"1";"0";"1";"1";"1";"1";"0";"1";"1";"1"
"347";"Perfect getaway";"What a beautiful property! The main pool was stunning. We felt like royalty.";"4";"August 2024";"what a beautiful property the main pool was stunning we felt like royalty";"3,00";"9";"Positive";"0";"0";"0";"0";"1";"0";"0";"0";"0";"4"
"348";"Perfect getaway";"We just returned from Bvlgari. The Italian restaurant was incredible 😍! Best trip ever.";"4";"April 2024";"we just returned from bvlgari the italian restaurant was incredible best trip ever";"1,00";"3";"Positive";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0"
"349";"Exceptional service";"What a beautiful property! Balinese hospitality exceeded our expectations. Truly an authentic experience.";"5";"May 2026";"what a beautiful property balinese hospitality exceeded our expectations truly an authentic experience";"2,65";"3";"Positive";"0";"0";"0";"0";"2";"0";"0";"1";"0";"3"
"350";"Mixed experience";"Our family stayed here. The main pool was good, but the staff coordination needed improvement.";"3";"December 2025";"our family stayed here the main pool was good but the staff coordination needed improvement";"2,30";"5";"Positive";"0";"1";"0";"0";"2";"0";"1";"2";"0";"4"
"351";"Exceptional service";"Our family stayed here. The resort architecture was stunning. Worth every penny.";"4";"November 2025";"our family stayed here the resort architecture was stunning worth every penny";"1,50";"6";"Positive";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1"
"352";"Heaven on earth";"What a beautiful property! Butler service was a dream come true. Can't wait to come back.";"4";"November 2024";"what a beautiful property butler service was a dream come true can t wait to come back";"1,65";"6";"Positive";"0";"1";"0";"0";"1";"0";"0";"1";"1";"2"
"353";"Incredible experience";"We just returned from Bvlgari. The resort architecture exceeded our expectations. Truly an authentic experience.";"4";"April 2026";"we just returned from bvlgari the resort architecture exceeded our expectations truly an authentic experience";"0,90";"0";"Positive";"0";"0";"0";"0";"1";"0";"0";"2";"0";"1"
"354";"Heaven on earth";"My partner and I visited Bali. The ocean view was impeccable. We felt like royalty.";"5";"November 2026";"my partner and i visited bali the ocean view was impeccable we felt like royalty";"2,40";"2";"Positive";"0";"0";"0";"0";"0";"0";"0";"1";"0";"3"
"355";"A 5-star dream";"Our family stayed here. The spa treatment exceeded our expectations. Highly recommended!";"4";"September 2025";"our family stayed here the spa treatment exceeded our expectations highly recommended";"1,05";"2";"Positive";"0";"1";"0";"0";"1";"0";"1";"1";"0";"1"
"356";"Overrated";"A mixed experience. the beach access was completely overrated. Very disappointed.";"1";"January 2026";"a mixed experience the beach access was completely overrated very disappointed";"-0,85";"-2";"Negative";"1";"0";"1";"0";"1";"1";"0";"0";"1";"1"
"357";"Exceptional service";"My partner and I visited Bali. The Italian restaurant was impeccable. A must-visit in Bali.";"5";"March 2024";"my partner and i visited bali the italian restaurant was impeccable a must visit in bali";"1,70";"0";"Positive";"0";"0";"0";"0";"0";"0";"0";"1";"0";"3"
"358";"Heaven on earth";"My partner and I visited Bali. Breakfast spread exceeded our expectations. Will definitely return.";"5";"November 2026";"my partner and i visited bali breakfast spread exceeded our expectations will definitely return";"1,80";"0";"Positive";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2"
"359";"Unmatched luxury";"My partner and I visited Bali. Butler service was outstanding. Truly an authentic experience.";"5";"October 2024";"my partner and i visited bali butler service was outstanding truly an authentic experience";"2,45";"5";"Positive";"0";"0";"0";"0";"2";"0";"0";"2";"1";"4"
"360";"Unmatched luxury";"We just returned from Bvlgari. Balinese hospitality was perfect. Will definitely return.";"4";"August 2026";"we just returned from bvlgari balinese hospitality was perfect will definitely return";"1,75";"3";"Positive";"0";"1";"0";"0";"1";"0";"0";"1";"0";"2"
"361";"A 5-star dream";"Our family stayed here. The spa treatment was simply magical. We felt like royalty.";"4";"December 2024";"our family stayed here the spa treatment was simply magical we felt like royalty";"2,00";"2";"Positive";"0";"2";"0";"0";"2";"0";"2";"1";"0";"3"
